datetime,open,high,low,close,volume
2025-09-11 06:00:00+00:00,3.0079,3.008,2.9968,3.0014,1361332.4
2025-09-11 06:15:00+00:00,3.0011,3.0047,2.9974,3.0026,1024014.7
2025-09-11 06:30:00+00:00,3.0026,3.0061,3.0021,3.0038,886085.5
2025-09-11 06:45:00+00:00,3.0039,3.0052,3.0005,3.0014,783567.1
2025-09-11 07:00:00+00:00,3.0015,3.0017,2.9935,2.9967,1452244.9
2025-09-11 07:15:00+00:00,2.9967,2.9995,2.9925,2.9982,906552.3
2025-09-11 07:30:00+00:00,2.9981,3.0024,2.9971,3.0017,918755.4
2025-09-11 07:45:00+00:00,3.0016,3.0065,3.0008,3.0044,929175.8
2025-09-11 08:00:00+00:00,3.0044,3.0044,2.9991,3.0035,1269297.4
2025-09-11 08:15:00+00:00,3.0036,3.0044,3.0007,3.0034,874029.1
2025-09-11 08:30:00+00:00,3.0033,3.0194,3.0024,3.0192,1555840.0
2025-09-11 08:45:00+00:00,3.0194,3.0214,3.0119,3.0171,1968527.3
2025-09-11 09:00:00+00:00,3.017,3.0177,3.0117,3.013,1262838.5
2025-09-11 09:15:00+00:00,3.013,3.036,3.0125,3.029,2792748.8
2025-09-11 09:30:00+00:00,3.029,3.0292,3.0176,3.0256,2263006.7
2025-09-11 09:45:00+00:00,3.0255,3.0289,3.0171,3.0288,1944110.5
