datetime,open,high,low,close,volume
2025-08-25 09:45:00+00:00,2.944,2.9577,2.9416,2.9569,1641937.4
2025-08-25 10:00:00+00:00,2.9568,2.9577,2.9473,2.9477,2057984.4
2025-08-25 10:15:00+00:00,2.9478,2.9509,2.9189,2.9307,3286675.4
2025-08-25 10:30:00+00:00,2.931,2.9337,2.9184,2.9259,2966941.1
2025-08-25 10:45:00+00:00,2.9258,2.9346,2.9223,2.9306,1880560.1
2025-08-25 11:00:00+00:00,2.9308,2.9365,2.9276,2.9339,1644489.0
2025-08-25 11:15:00+00:00,2.9345,2.9375,2.9284,2.9334,1473005.2
2025-08-25 11:30:00+00:00,2.9335,2.944,2.9324,2.94,1564440.9
2025-08-25 11:45:00+00:00,2.9399,2.9446,2.939,2.9428,1125928.0
2025-08-25 12:00:00+00:00,2.9428,2.9504,2.9354,2.9502,1271900.8
2025-08-25 12:15:00+00:00,2.9502,2.9648,2.9451,2.9645,1532148.5
2025-08-25 12:30:00+00:00,2.9645,2.9647,2.951,2.9621,1542348.9
2025-08-25 12:45:00+00:00,2.9619,2.9634,2.9556,2.962,1354051.1
2025-08-25 13:00:00+00:00,2.9619,2.9631,2.9548,2.9555,1333004.2
2025-08-25 13:15:00+00:00,2.9555,2.9687,2.9488,2.9625,1492752.6
2025-08-25 13:30:00+00:00,2.9628,2.965,2.9388,2.9388,4166590.5
