datetime,open,high,low,close,volume
2025-07-15 19:45:00+00:00,2.8747,2.8763,2.8569,2.8634,1237571.8
2025-07-15 20:00:00+00:00,2.8633,2.8776,2.8535,2.8757,705614.9
2025-07-15 20:15:00+00:00,2.8754,2.8803,2.8581,2.8795,492616.0
2025-07-15 20:30:00+00:00,2.8792,2.8836,2.8699,2.8778,316670.9
2025-07-15 20:45:00+00:00,2.8777,2.8823,2.8655,2.8655,379321.1
2025-07-15 21:00:00+00:00,2.8655,2.89,2.8586,2.8882,409467.0
2025-07-15 21:15:00+00:00,2.8881,2.896,2.8839,2.8941,206658.3
2025-07-15 21:30:00+00:00,2.8941,2.9111,2.8889,2.908,263903.7
2025-07-15 21:45:00+00:00,2.9082,2.9131,2.8965,2.9008,194739.3
2025-07-15 22:00:00+00:00,2.9011,2.9049,2.8827,2.8972,584387.6
2025-07-15 22:15:00+00:00,2.8972,2.9018,2.8956,2.8984,201447.8
2025-07-15 22:30:00+00:00,2.8983,2.9072,2.8909,2.9053,369354.3
2025-07-15 22:45:00+00:00,2.9054,2.9118,2.9047,2.91,199949.6
2025-07-15 23:00:00+00:00,2.9098,2.9289,2.8981,2.919,1144299.3
2025-07-15 23:15:00+00:00,2.919,2.9239,2.9151,2.9161,296062.7
2025-07-15 23:30:00+00:00,2.9164,2.9235,2.9112,2.9223,206882.2
2025-07-15 23:45:00+00:00,2.9223,2.9227,2.9156,2.9193,233268.0
2025-07-16 00:00:00+00:00,2.9192,2.92,2.902,2.9037,292799.2
2025-07-16 00:15:00+00:00,2.9034,2.9161,2.903,2.913,234317.7
2025-07-16 00:30:00+00:00,2.9132,2.9328,2.9132,2.9286,521373.2
2025-07-16 00:45:00+00:00,2.9284,2.9353,2.9235,2.9322,436791.0
2025-07-16 01:00:00+00:00,2.9318,2.9368,2.9259,2.9278,234799.5
2025-07-16 01:15:00+00:00,2.928,2.9392,2.9265,2.9276,387397.5
2025-07-16 01:30:00+00:00,2.9276,2.9277,2.9192,2.9216,226054.4
2025-07-16 01:45:00+00:00,2.922,2.9234,2.9158,2.9198,271268.5
2025-07-16 02:00:00+00:00,2.9199,2.92,2.9043,2.91,336569.4
2025-07-16 02:15:00+00:00,2.9099,2.9099,2.8896,2.8957,393443.8
2025-07-16 02:30:00+00:00,2.896,2.8971,2.878,2.8854,380555.6
2025-07-16 02:45:00+00:00,2.8856,2.8997,2.8852,2.8978,144866.2
2025-07-16 03:00:00+00:00,2.898,2.9032,2.8917,2.8926,175696.9
2025-07-16 03:15:00+00:00,2.8925,2.9013,2.8925,2.899,139955.4
2025-07-16 03:30:00+00:00,2.8985,2.9075,2.8985,2.9071,140802.3
2025-07-16 03:45:00+00:00,2.907,2.9071,2.901,2.9044,111998.4
2025-07-16 04:00:00+00:00,2.9047,2.9053,2.8918,2.8924,175172.8
2025-07-16 04:15:00+00:00,2.8925,2.9044,2.8925,2.9039,166111.1
2025-07-16 04:30:00+00:00,2.9038,2.9165,2.9021,2.9124,237945.2
2025-07-16 04:45:00+00:00,2.9121,2.9152,2.9063,2.9114,168331.5
2025-07-16 05:00:00+00:00,2.9116,2.9249,2.9095,2.9227,299270.4
2025-07-16 05:15:00+00:00,2.923,2.9283,2.9186,2.9224,300078.2
2025-07-16 05:30:00+00:00,2.9224,2.9295,2.9186,2.9271,294708.8
2025-07-16 05:45:00+00:00,2.927,2.9276,2.9142,2.9174,172067.1
2025-07-16 06:00:00+00:00,2.9174,2.9257,2.9124,2.9225,275789.5
2025-07-16 06:15:00+00:00,2.9226,2.9306,2.9184,2.9222,361843.6
2025-07-16 06:30:00+00:00,2.9223,2.9354,2.9201,2.9339,410540.2
2025-07-16 06:45:00+00:00,2.9338,2.9366,2.9303,2.9352,274540.2
2025-07-16 07:00:00+00:00,2.9354,2.9394,2.928,2.9294,286100.4
2025-07-16 07:15:00+00:00,2.9294,2.9349,2.9285,2.9312,197874.6
2025-07-16 07:30:00+00:00,2.9313,2.9346,2.9286,2.9302,194200.4
2025-07-16 07:45:00+00:00,2.93,2.9342,2.9286,2.9298,264323.4
2025-07-16 08:00:00+00:00,2.9296,2.9324,2.923,2.923,304643.5
2025-07-16 08:15:00+00:00,2.923,2.9381,2.9217,2.938,459069.3
2025-07-16 08:30:00+00:00,2.9379,2.9579,2.9375,2.9573,853225.2
2025-07-16 08:45:00+00:00,2.9573,2.9617,2.9487,2.957,650995.2
2025-07-16 09:00:00+00:00,2.9572,2.9618,2.9519,2.9605,505489.4
2025-07-16 09:15:00+00:00,2.9606,2.9641,2.9521,2.9592,482712.6
2025-07-16 09:30:00+00:00,2.9593,2.9636,2.9458,2.95,492341.0
2025-07-16 09:45:00+00:00,2.9501,2.9593,2.9476,2.9527,321334.1
2025-07-16 10:00:00+00:00,2.9525,2.962,2.9499,2.9583,298636.7
2025-07-16 10:15:00+00:00,2.9585,2.9628,2.9539,2.9541,342969.8
2025-07-16 10:30:00+00:00,2.954,2.9549,2.9432,2.9443,337516.0
2025-07-16 10:45:00+00:00,2.9444,2.9504,2.9442,2.9449,330775.7
2025-07-16 11:00:00+00:00,2.9448,2.9561,2.9448,2.9542,252428.4
2025-07-16 11:15:00+00:00,2.9536,2.9538,2.9449,2.9519,245493.2
2025-07-16 11:30:00+00:00,2.9516,2.9516,2.9449,2.9483,246016.4
2025-07-16 11:45:00+00:00,2.9484,2.9536,2.9448,2.9515,279252.4
2025-07-16 12:00:00+00:00,2.9515,2.9566,2.9463,2.9495,312646.9
2025-07-16 12:15:00+00:00,2.9496,2.9571,2.9485,2.9567,298844.8
2025-07-16 12:30:00+00:00,2.9567,2.973,2.9505,2.9574,875409.6
2025-07-16 12:45:00+00:00,2.9573,2.974,2.9543,2.9648,544943.8
2025-07-16 13:00:00+00:00,2.9651,2.9712,2.9573,2.9679,526774.0
2025-07-16 13:15:00+00:00,2.9679,2.995,2.9678,2.9893,1929670.6
2025-07-16 13:30:00+00:00,2.9888,2.9941,2.9794,2.9878,808023.6
2025-07-16 13:45:00+00:00,2.9879,2.9902,2.9718,2.9792,708627.8
2025-07-16 14:00:00+00:00,2.9793,2.9851,2.9613,2.9621,692794.2
2025-07-16 14:15:00+00:00,2.9617,2.9669,2.9544,2.9666,877273.4
2025-07-16 14:30:00+00:00,2.9665,2.9799,2.9576,2.9762,908126.6
2025-07-16 14:45:00+00:00,2.976,2.9952,2.9742,2.9911,1225697.0
2025-07-16 15:00:00+00:00,2.991,3.0076,2.9764,2.9824,2065329.8
2025-07-16 15:15:00+00:00,2.982,2.9874,2.9673,2.9854,1182010.8
2025-07-16 15:30:00+00:00,2.9854,2.9858,2.9553,2.972,829044.5
2025-07-16 15:45:00+00:00,2.9722,2.9807,2.9677,2.9773,779120.2
2025-07-16 16:00:00+00:00,2.9774,2.9884,2.9689,2.9808,596376.6
2025-07-16 16:15:00+00:00,2.9812,2.999,2.9789,2.9972,658565.4
2025-07-16 16:30:00+00:00,2.9972,3.005,2.9855,2.9863,908834.4
2025-07-16 16:45:00+00:00,2.9863,2.9933,2.982,2.9924,461953.1
2025-07-16 17:00:00+00:00,2.9923,3.0017,2.9884,3.0011,540811.4
2025-07-16 17:15:00+00:00,3.0014,3.0489,2.9933,3.0279,2482792.1
2025-07-16 17:30:00+00:00,3.0281,3.0318,3.0159,3.028,965439.5
2025-07-16 17:45:00+00:00,3.0282,3.042,3.0184,3.0252,1431146.8
2025-07-16 18:00:00+00:00,3.0259,3.0357,3.0137,3.0301,822573.1
2025-07-16 18:15:00+00:00,3.0305,3.0496,3.0239,3.0446,1206548.6
2025-07-16 18:30:00+00:00,3.0446,3.08,3.0446,3.0689,3488108.1
2025-07-16 18:45:00+00:00,3.0692,3.0726,3.0366,3.0544,1441438.0
2025-07-16 19:00:00+00:00,3.0544,3.0644,3.0377,3.0444,1013121.4
2025-07-16 19:15:00+00:00,3.0445,3.0644,3.0436,3.0608,762218.7
2025-07-16 19:30:00+00:00,3.0604,3.0604,3.0354,3.0472,866968.7
2025-07-16 19:45:00+00:00,3.0471,3.0651,3.037,3.0611,915464.4
2025-07-16 20:00:00+00:00,3.0605,3.0684,3.0529,3.0636,851686.2
2025-07-16 20:15:00+00:00,3.064,3.0988,3.0626,3.0985,1357195.3
2025-07-16 20:30:00+00:00,3.0985,3.1024,3.0741,3.0786,1985770.3
2025-07-16 20:45:00+00:00,3.0787,3.0801,3.0417,3.0636,1534117.6
2025-07-16 21:00:00+00:00,3.0638,3.0826,3.0551,3.0747,839393.3
2025-07-16 21:15:00+00:00,3.0747,3.0952,3.0688,3.0848,664184.8
2025-07-16 21:30:00+00:00,3.0849,3.0868,3.0551,3.0631,613479.6
2025-07-16 21:45:00+00:00,3.0634,3.0788,3.0628,3.0672,217520.4
2025-07-16 22:00:00+00:00,3.0674,3.0889,3.0674,3.0864,747507.0
2025-07-16 22:15:00+00:00,3.0864,3.0907,3.0668,3.0674,863769.3
2025-07-16 22:30:00+00:00,3.0674,3.0722,3.0561,3.0714,658309.3
2025-07-16 22:45:00+00:00,3.0715,3.0764,3.0455,3.0539,792017.4
2025-07-16 23:00:00+00:00,3.0539,3.0578,3.0374,3.0478,624806.2
2025-07-16 23:15:00+00:00,3.0479,3.0484,3.0232,3.0391,872977.0
2025-07-16 23:30:00+00:00,3.0392,3.0454,3.0274,3.0426,345294.8
2025-07-16 23:45:00+00:00,3.0426,3.0482,3.0359,3.0391,374131.7
2025-07-17 00:00:00+00:00,3.0396,3.0478,3.0348,3.0416,530002.6
2025-07-17 00:15:00+00:00,3.0417,3.0699,3.0417,3.0578,678498.2
2025-07-17 00:30:00+00:00,3.0576,3.0808,3.0534,3.0789,653425.4
2025-07-17 00:45:00+00:00,3.0788,3.0788,3.055,3.0561,283290.1
2025-07-17 01:00:00+00:00,3.0561,3.0712,3.0535,3.0656,421602.1
2025-07-17 01:15:00+00:00,3.0657,3.0657,3.0404,3.0525,509767.0
2025-07-17 01:30:00+00:00,3.052,3.0531,3.0274,3.0363,631506.0
2025-07-17 01:45:00+00:00,3.0359,3.0367,2.9888,3.023,1742056.8
2025-07-17 02:00:00+00:00,3.0227,3.0358,3.0136,3.0338,493008.1
2025-07-17 02:15:00+00:00,3.0339,3.044,3.0324,3.0372,359224.7
2025-07-17 02:30:00+00:00,3.0373,3.0446,3.036,3.0413,242232.2
2025-07-17 02:45:00+00:00,3.0413,3.0547,3.0249,3.0505,356995.2
2025-07-17 03:00:00+00:00,3.0508,3.0539,3.0296,3.0308,516550.2
2025-07-17 03:15:00+00:00,3.031,3.0398,3.0079,3.0126,487044.1
2025-07-17 03:30:00+00:00,3.012,3.0227,2.9986,3.0127,624560.5
2025-07-17 03:45:00+00:00,3.013,3.0306,3.0114,3.0266,392716.8
2025-07-17 04:00:00+00:00,3.0264,3.041,3.0166,3.0393,508568.6
2025-07-17 04:15:00+00:00,3.0389,3.056,3.0376,3.0555,747934.4
2025-07-17 04:30:00+00:00,3.0555,3.06,3.0505,3.051,626297.6
2025-07-17 04:45:00+00:00,3.0511,3.0765,3.0511,3.0755,790732.6
2025-07-17 05:00:00+00:00,3.0755,3.0795,3.066,3.073,776838.9
2025-07-17 05:15:00+00:00,3.0742,3.1172,3.0742,3.1168,1229419.7
2025-07-17 05:30:00+00:00,3.1167,3.1506,3.1078,3.1368,3755662.1
2025-07-17 05:45:00+00:00,3.1367,3.1498,3.1255,3.1433,1315830.6
2025-07-17 06:00:00+00:00,3.1435,3.1747,3.1407,3.1646,2907955.4
2025-07-17 06:15:00+00:00,3.1646,3.1651,3.1469,3.1518,1317500.6
2025-07-17 06:30:00+00:00,3.152,3.167,3.1413,3.1591,923604.5
2025-07-17 06:45:00+00:00,3.159,3.1689,3.1517,3.1554,739877.0
2025-07-17 07:00:00+00:00,3.1553,3.157,3.127,3.137,1291043.9
2025-07-17 07:15:00+00:00,3.1376,3.1517,3.1354,3.1421,846295.3
2025-07-17 07:30:00+00:00,3.1426,3.1633,3.1416,3.1631,1386313.5
2025-07-17 07:45:00+00:00,3.1627,3.1636,3.1522,3.1568,1238418.1
2025-07-17 08:00:00+00:00,3.157,3.16,3.1414,3.1567,995615.4
2025-07-17 08:15:00+00:00,3.1564,3.1943,3.1537,3.1939,2354017.3
2025-07-17 08:30:00+00:00,3.1938,3.2007,3.1861,3.1961,1792574.3
2025-07-17 08:45:00+00:00,3.1961,3.2403,3.1865,3.2375,1764181.6
2025-07-17 09:00:00+00:00,3.2374,3.2664,3.2206,3.2493,3006235.6
2025-07-17 09:15:00+00:00,3.2489,3.2816,3.2466,3.2668,1909922.4
2025-07-17 09:30:00+00:00,3.2671,3.275,3.2529,3.2741,1206306.1
2025-07-17 09:45:00+00:00,3.274,3.2787,3.259,3.2649,1000536.2
2025-07-17 10:00:00+00:00,3.2648,3.2777,3.2238,3.2482,3039816.9
2025-07-17 10:15:00+00:00,3.2486,3.2575,3.2365,3.2445,1371771.2
2025-07-17 10:30:00+00:00,3.2447,3.2618,3.2382,3.2425,849466.9
2025-07-17 10:45:00+00:00,3.2428,3.2814,3.2412,3.2753,1080933.6
2025-07-17 11:00:00+00:00,3.2754,3.295,3.2572,3.2924,1672679.7
2025-07-17 11:15:00+00:00,3.2924,3.2995,3.2679,3.2767,1628813.1
2025-07-17 11:30:00+00:00,3.2768,3.2774,3.2492,3.2605,1173686.5
2025-07-17 11:45:00+00:00,3.2604,3.286,3.2554,3.2643,785653.0
2025-07-17 12:00:00+00:00,3.2648,3.273,3.2298,3.2528,1689573.1
2025-07-17 12:15:00+00:00,3.2526,3.2689,3.2394,3.2401,802244.7
2025-07-17 12:30:00+00:00,3.2405,3.2665,3.2405,3.2624,777107.6
2025-07-17 12:45:00+00:00,3.2626,3.2759,3.2565,3.2608,627241.3
2025-07-17 13:00:00+00:00,3.2606,3.2728,3.24,3.2431,981972.4
2025-07-17 13:15:00+00:00,3.243,3.243,3.2044,3.22,1412319.3
2025-07-17 13:30:00+00:00,3.2192,3.2289,3.1843,3.196,1947557.3
2025-07-17 13:45:00+00:00,3.1946,3.24,3.1685,3.2293,2741091.3
2025-07-17 14:00:00+00:00,3.2288,3.2481,3.2283,3.2445,865031.2
2025-07-17 14:15:00+00:00,3.2452,3.2466,3.2315,3.245,737631.3
2025-07-17 14:30:00+00:00,3.2449,3.2572,3.2424,3.2461,532226.5
2025-07-17 14:45:00+00:00,3.2466,3.2577,3.2344,3.235,569980.7
2025-07-17 15:00:00+00:00,3.2352,3.2437,3.197,3.2026,1424541.5
2025-07-17 15:15:00+00:00,3.2025,3.2389,3.1981,3.2296,742607.9
2025-07-17 15:30:00+00:00,3.23,3.254,3.2273,3.2516,827547.2
2025-07-17 15:45:00+00:00,3.2516,3.2646,3.2438,3.255,976451.3
2025-07-17 16:00:00+00:00,3.2544,3.2664,3.2471,3.2546,1152643.6
2025-07-17 16:15:00+00:00,3.2549,3.2736,3.2394,3.2568,1139545.1
2025-07-17 16:30:00+00:00,3.2568,3.2603,3.2242,3.2554,1468916.5
2025-07-17 16:45:00+00:00,3.2554,3.267,3.2441,3.2667,580834.0
2025-07-17 17:00:00+00:00,3.2665,3.282,3.2564,3.2688,799236.8
2025-07-17 17:15:00+00:00,3.2692,3.3041,3.2609,3.2903,1639340.5
2025-07-17 17:30:00+00:00,3.291,3.2946,3.265,3.2688,1158403.3
2025-07-17 17:45:00+00:00,3.2681,3.3199,3.2654,3.3159,2184049.5
2025-07-17 18:00:00+00:00,3.3166,3.3368,3.3028,3.3328,2958018.1
2025-07-17 18:15:00+00:00,3.3327,3.3363,3.3043,3.3112,2040580.1
2025-07-17 18:30:00+00:00,3.3112,3.3499,3.308,3.337,1686079.3
2025-07-17 18:45:00+00:00,3.337,3.363,3.337,3.355,2085247.0
2025-07-17 19:00:00+00:00,3.3556,3.3694,3.3463,3.3601,1651231.5
2025-07-17 19:15:00+00:00,3.3599,3.3829,3.3565,3.3829,1726168.1
2025-07-17 19:30:00+00:00,3.383,3.4,3.3476,3.3643,3743157.5
2025-07-17 19:45:00+00:00,3.3656,3.3656,3.3043,3.3076,3109151.0
2025-07-17 20:00:00+00:00,3.3074,3.3473,3.2836,3.3365,3250396.5
2025-07-17 20:15:00+00:00,3.3366,3.3628,3.3123,3.3472,1652898.9
2025-07-17 20:30:00+00:00,3.3469,3.3707,3.3465,3.3548,1116675.6
2025-07-17 20:45:00+00:00,3.3548,3.3779,3.3507,3.3614,1124761.0
2025-07-17 21:00:00+00:00,3.3621,3.4625,3.3557,3.4464,6920187.0
2025-07-17 21:15:00+00:00,3.4475,3.49,3.436,3.4759,3753616.3
2025-07-17 21:30:00+00:00,3.476,3.4768,3.4002,3.4687,2160754.4
2025-07-17 21:45:00+00:00,3.4687,3.5504,3.445,3.5146,3907109.8
2025-07-17 22:00:00+00:00,3.5147,3.5321,3.4665,3.4954,2688535.7
2025-07-17 22:15:00+00:00,3.4954,3.5045,3.455,3.4716,1457201.0
2025-07-17 22:30:00+00:00,3.4718,3.4982,3.4646,3.4908,1255914.8
2025-07-17 22:45:00+00:00,3.4908,3.4966,3.4451,3.4753,1722382.9
2025-07-17 23:00:00+00:00,3.4753,3.5382,3.4724,3.514,1789717.8
2025-07-17 23:15:00+00:00,3.5136,3.541,3.5133,3.5333,1136844.4
2025-07-17 23:30:00+00:00,3.5333,3.5367,3.5111,3.5276,878015.5
2025-07-17 23:45:00+00:00,3.5275,3.5523,3.477,3.4841,2054670.2
2025-07-18 00:00:00+00:00,3.4842,3.5338,3.465,3.4885,2190517.6
2025-07-18 00:15:00+00:00,3.4891,3.58,3.4888,3.5565,2911291.8
2025-07-18 00:30:00+00:00,3.5579,3.617,3.5522,3.6149,3307724.6
2025-07-18 00:45:00+00:00,3.6162,3.6608,3.6045,3.6567,3331900.7
2025-07-18 01:00:00+00:00,3.6565,3.6571,3.6241,3.6377,2905883.3
2025-07-18 01:15:00+00:00,3.6379,3.6639,3.5874,3.6049,2576284.7
2025-07-18 01:30:00+00:00,3.605,3.6326,3.5954,3.6062,1349007.2
2025-07-18 01:45:00+00:00,3.6064,3.6218,3.5788,3.5988,994432.4
2025-07-18 02:00:00+00:00,3.5992,3.6001,3.5449,3.5923,1706236.7
2025-07-18 02:15:00+00:00,3.5921,3.6064,3.5724,3.5985,1454532.5
2025-07-18 02:30:00+00:00,3.5987,3.5987,3.5714,3.5934,1231289.7
2025-07-18 02:45:00+00:00,3.5932,3.6002,3.5759,3.5965,1208937.4
2025-07-18 03:00:00+00:00,3.5972,3.6278,3.5927,3.6206,1168887.6
2025-07-18 03:15:00+00:00,3.6204,3.639,3.6155,3.6349,788976.0
2025-07-18 03:30:00+00:00,3.6349,3.6565,3.628,3.6358,1205032.5
2025-07-18 03:45:00+00:00,3.6357,3.6377,3.6045,3.608,1550226.6
2025-07-18 04:00:00+00:00,3.6083,3.6142,3.5808,3.5931,996816.3
2025-07-18 04:15:00+00:00,3.5933,3.5977,3.5782,3.5937,1029980.2
2025-07-18 04:30:00+00:00,3.5939,3.6094,3.5913,3.6066,908184.8
2025-07-18 04:45:00+00:00,3.6065,3.6139,3.594,3.594,649473.5
2025-07-18 05:00:00+00:00,3.594,3.6383,3.5879,3.632,1438218.2
2025-07-18 05:15:00+00:00,3.6313,3.6417,3.6152,3.623,1591292.5
2025-07-18 05:30:00+00:00,3.624,3.6334,3.6167,3.6214,939428.2
2025-07-18 05:45:00+00:00,3.6207,3.6385,3.6169,3.6218,978637.9
2025-07-18 06:00:00+00:00,3.6219,3.6235,3.5551,3.5799,2155224.6
2025-07-18 06:15:00+00:00,3.5804,3.5807,3.5362,3.5468,2218905.7
2025-07-18 06:30:00+00:00,3.5467,3.57,3.545,3.567,1194018.0
2025-07-18 06:45:00+00:00,3.567,3.5772,3.5629,3.5693,661500.4
2025-07-18 07:00:00+00:00,3.5688,3.5734,3.5328,3.5349,1215399.1
2025-07-18 07:15:00+00:00,3.5348,3.5438,3.5108,3.533,1908452.0
2025-07-18 07:30:00+00:00,3.533,3.5394,3.4829,3.5195,2000383.4
2025-07-18 07:45:00+00:00,3.5197,3.5204,3.445,3.4545,2785292.6
2025-07-18 08:00:00+00:00,3.4545,3.5122,3.4528,3.4866,3649381.2
2025-07-18 08:15:00+00:00,3.4861,3.5121,3.4835,3.4948,1280224.3
2025-07-18 08:30:00+00:00,3.4951,3.4961,3.4222,3.4352,2330172.3
2025-07-18 08:45:00+00:00,3.4361,3.4651,3.4273,3.4454,1344940.5
2025-07-18 09:00:00+00:00,3.4454,3.449,3.4014,3.4357,1965306.9
2025-07-18 09:15:00+00:00,3.4361,3.4418,3.4094,3.4305,1544736.5
2025-07-18 09:30:00+00:00,3.4308,3.4592,3.4284,3.4514,891366.6
2025-07-18 09:45:00+00:00,3.4521,3.4647,3.4388,3.4522,894544.4
2025-07-18 10:00:00+00:00,3.4522,3.4566,3.4309,3.4369,615810.0
2025-07-18 10:15:00+00:00,3.4379,3.4425,3.4089,3.4389,742318.8
2025-07-18 10:30:00+00:00,3.4399,3.458,3.4399,3.4521,953408.1
2025-07-18 10:45:00+00:00,3.4517,3.488,3.4466,3.473,1288788.8
2025-07-18 11:00:00+00:00,3.4732,3.4812,3.4559,3.46,617677.9
